,Student ID,Course,Term Code,Earned Academic Credit,Final Letter Grade Group,Final Letter Grade,GPA Quality Points
1140,8277355,MGT295,202320,Y,A,A-,3.7
1141,8277230,ACC221,202020,Y,A,A-,3.7
1142,8277230,BUS104,202020,Y,A,A-,3.7
1143,8277230,CSE148,202010,Y,A,A,4
1144,8277230,MGT291,202220,Y,B,B+,3.3
1145,8277230,MTH151,202010,Y,A,A-,3.7
1146,8277031,CSE148,202010,Y,A,A,4
1147,8277031,ECO201,202210,Y,A,A-,3.7
1148,8277031,FIN301,202220,Y,A,A,4
1149,8277031,ISA225,202220,Y,A,A,4
1150,8277031,ISA235,202210,Y,B,B,3
1151,8277031,MTH151,202010,Y,A,A,4
1152,8276925,ACC221,202120,Y,A,A+,4
1153,8276925,BUS104,202020,Y,A,A,4
1154,8276925,CSE148,202010,Y,A,A,4
1155,8276925,FIN301,202210,Y,A,A,4
1156,8276925,ISA125,202110,Y,A,A+,4
1157,8276925,ISA225,202120,Y,A,A+,4
1158,8276925,ISA235,202110,Y,A,A,4
1159,8276925,MGT291,202120,Y,A,A,4
1160,8276925,MTH151,202010,Y,A,A+,4
1161,8276875,ACC221,202020,Y,A,A,4
1162,8276875,BUS104,202020,Y,A,A+,4
1163,8276875,CSE148,202010,Y,A,A,4
1164,8276875,ECO201,202120,Y,A,A+,4
1165,8276875,FIN301,202310,Y,A,A,4
1166,8276875,ISA225,202110,Y,A,A+,4
1167,8276875,ISA235,202210,Y,A,A-,3.7
1168,8276875,MGT291,202210,Y,A,A,4
1169,8276875,MGT295,202320,Y,A,A-,3.7
1170,8276875,MTH151,202010,Y,A,A+,4
1171,8276788,ACC221,202110,Y,A,A,4
1172,8276788,BUS104,202020,Y,A,A,4
1173,8276788,CSE148,202010,Y,A,A,4
1174,8276788,ECO201,202110,Y,A,A,4
1175,8276788,FIN301,202120,Y,A,A,4
1176,8276788,ISA225,202110,Y,A,A,4
1177,8276788,ISA235,202220,Y,B,B,3
1178,8276788,MGT291,202210,Y,A,A,4
1179,8276788,MTH151,202010,Y,A,A,4
1180,8276690,ECO201,202020,Y,B,B-,2.7
1181,8276690,ISA225,202120,Y,C,C,2
1182,8276690,MTH151,202010,Y,B,B,3
1183,8275990,ACC221,202110,Y,C,C+,2.3
1184,8275990,BUS104,202010,Y,B,B+,3.3
1185,8275990,CSE148,202020,Y,B,B,3
1186,8275990,FIN301,202310,Y,A,A,4
1187,8275990,ISA225,202110,Y,C,C+,2.3
1188,8275990,ISA235,202120,Y,B,B,3
1189,8275990,MGT291,202120,Y,B,B+,3.3
1190,8275990,MTH151,202010,Y,A,A,4
1191,8275768,ACC221,202210,Y,C,C,2
1192,8275768,BUS104,202020,Y,B,B,3
1193,8275768,CSE148,202010,Y,C,C,2
1194,8275768,FIN301,202220,Y,C,C+,2.3
1195,8275768,ISA235,202120,Y,A,A-,3.7
1196,8275768,MGT291,202210,Y,B,B+,3.3
1197,8275281,ACC221,202110,Y,B,B+,3.3
1198,8275281,BUS104,202110,Y,A,A,4
1199,8275281,CSE148,202120,Y,A,A+,4
1200,8275281,ECO201,202020,Y,A,A,4
1201,8275281,FIN301,202210,Y,A,A,4
1202,8275281,ISA225,202120,Y,A,A+,4
1203,8275281,ISA235,202210,Y,A,A,4
1204,8275281,MGT291,202220,Y,B,B,3
1205,8275281,MGT295,202310,Y,A,A-,3.7
1206,8274978,BUS104,202020,Y,B,B,3
1207,8274978,CSE148,202010,Y,A,A-,3.7
1208,8274978,FIN301,202120,Y,C,C,2
1209,8274978,ISA225,202210,Y,B,B,3
1210,8274978,ISA235,202110,Y,B,B-,2.7
1211,8274978,MGT291,202120,Y,A,A,4
1212,8274978,MTH151,202010,Y,B,B,3
1213,8274526,ACC221,202020,Y,A,A,4
1214,8274526,BUS104,202010,Y,A,A,4
1215,8274526,CSE148,202020,Y,A,A,4
1216,8274526,ECO201,202110,Y,A,A,4
1217,8274526,FIN301,202120,Y,A,A,4
1218,8274526,ISA225,202230,Y,A,A,4
1219,8274526,ISA235,202110,Y,A,A-,3.7
1220,8274526,MGT291,202120,Y,A,A,4
1221,8274526,MTH141,202220,Y,A,A,4
1222,8274007,ACC221,202020,Y,A,A,4
1223,8274007,BUS104,202020,Y,A,A-,3.7
1224,8274007,CSE148,202010,Y,A,A,4
1225,8274007,FIN301,202110,Y,A,A,4
1226,8274007,ISA225,202020,Y,A,A-,3.7
1227,8274007,ISA235,202120,Y,B,B+,3.3
1228,8274007,MGT291,202120,Y,B,B+,3.3
1229,8274007,MTH151,202010,Y,B,B,3
1230,8273273,ACC221,202020,Y,A,A,4
1231,8273273,BUS104,202010,Y,A,A,4
1232,8273273,CSE148,202020,Y,A,A-,3.7
1233,8273273,ECO201,202110,Y,A,A-,3.7
1234,8273273,FIN301,202220,Y,A,A,4
1235,8273273,ISA225,202020,Y,A,A-,3.7
1236,8273273,ISA235,202110,Y,B,B+,3.3
1237,8273273,MGT291,202220,Y,A,A,4
1238,8273273,MTH151,202010,Y,B,B,3
1239,8272073,ACC221,202110,Y,A,A,4
1240,8272073,BUS104,202120,Y,A,A+,4
1241,8272073,CSE148,202110,Y,A,A,4
1242,8272073,ECO201,202020,Y,A,A,4
1243,8272073,FIN301,202210,Y,A,A-,3.7
1244,8272073,ISA125,202110,Y,A,A+,4
1245,8272073,ISA225,202120,Y,A,A+,4
1246,8272073,ISA235,202120,Y,A,A,4
1247,8272073,MGT291,202220,Y,A,A,4
1248,8272073,MGT295,202320,Y,A,A-,3.7
1249,8272073,MTH151,202010,Y,A,A+,4
1250,8270637,ACC221,202010,Y,B,B+,3.3
1251,8270637,BUS104,202020,Y,A,A-,3.7
1252,8270637,CSE148,202010,Y,B,B+,3.3
1253,8270637,ECO201,202110,Y,A,A,4
1254,8270637,FIN301,202120,Y,A,A,4
1255,8270637,ISA225,202110,Y,A,A-,3.7
1256,8270637,ISA235,202210,Y,B,B,3
1257,8270637,MGT291,202210,Y,A,A,4
1258,8269852,ACC221,202110,Y,A,A-,3.7
1259,8269852,BUS104,202020,Y,A,A-,3.7
1260,8269852,CSE148,202010,Y,A,A,4
1261,8269852,FIN301,202310,Y,A,A,4
1262,8269852,ISA225,202210,Y,A,A-,3.7
1263,8269852,ISA235,202210,Y,A,A,4
1264,8269852,MGT291,202220,Y,A,A-,3.7
1265,8269852,MTH151,202010,Y,A,A,4
1266,8268619,BUS104,202010,Y,A,A-,3.7
1267,8268619,ECO201,202110,Y,A,A-,3.7
1268,8268619,FIN301,202120,Y,A,A-,3.7
1269,8268619,ISA225,202020,Y,B,B,3
1270,8268619,MGT291,202120,Y,B,B,3
1271,8268583,ACC221,202020,Y,B,B+,3.3
1272,8268583,BUS104,202010,Y,B,B,3
1273,8268583,CSE148,202020,Y,A,A,4
1274,8268583,FIN301,202120,Y,B,B-,2.7
1275,8268583,ISA225,202110,Y,B,B,3
1276,8268583,ISA235,202120,Y,B,B,3
1277,8268583,MGT291,202120,Y,B,B,3
1278,8268583,MTH151,202010,Y,A,A,4
1279,8268360,ACC221,202110,Y,A,A,4
1280,8268360,BUS104,202020,Y,A,A,4
1281,8268360,CSE148,202010,Y,A,A,4
1282,8268360,ECO201,202120,Y,A,A+,4
1283,8268360,FIN301,202220,Y,A,A,4
1284,8268360,ISA225,202110,Y,A,A+,4
1285,8268360,ISA235,202110,Y,A,A,4
1286,8268360,MGT291,202210,Y,A,A,4
1287,8268360,MTH151,202010,Y,A,A,4
1288,8266832,BUS104,202020,Y,B,B+,3.3
1289,8266832,CSE148,202010,Y,A,A,4
1290,8266832,FIN301,202120,Y,A,A,4
1291,8266832,MGT291,202120,Y,A,A,4
1292,8266832,MTH151,202010,Y,C,C,2
1293,8266656,ACC221,202020,Y,A,A,4
1294,8266656,BUS104,202020,Y,A,A,4
1295,8266656,CSE148,202010,Y,A,A,4
1296,8266656,FIN301,202210,Y,A,A,4
1297,8266656,ISA225,202120,Y,A,A+,4
1298,8266656,ISA235,202110,Y,A,A,4
1299,8266656,MGT291,202210,Y,A,A,4
1300,8266413,CSE148,202210,Y,B,B-,2.7
1301,8266413,ISA225,202110,Y,A,A,4
1302,8266413,ISA235,202220,Y,B,B+,3.3
1303,8265510,ACC221,202010,Y,C,C-,1.7
1304,8265510,BUS104,202010,Y,C,C,2
1305,8265510,FIN301,202120,Y,C,C+,2.3
1306,8265510,ISA125,202020,Y,B,B,3
1307,8265510,ISA235,202210,Y,B,B+,3.3
1308,8265510,MGT291,202120,Y,A,A-,3.7
1309,8265510,MTH151,202010,Y,C,C,2
1310,8264603,ACC221,202010,Y,B,B+,3.3
1311,8264603,BUS104,202020,Y,A,A-,3.7
1312,8264603,CSE148,202030,Y,A,A+,4
1313,8264603,FIN301,202030,Y,A,A,4
1314,8264603,ISA225,202010,Y,A,A-,3.7
1315,8264603,ISA235,202110,Y,B,B,3
1316,8264603,MGT291,202010,Y,A,A,4
1317,8264086,ACC221,202210,Y,A,A,4
1318,8264086,BUS104,202210,Y,A,A,4
1319,8264086,CSE148,202220,Y,B,B+,3.3
1320,8264086,ECO201,202110,Y,A,A,4
1321,8264086,FIN301,202320,Y,A,A,4
1322,8264086,ISA125,202310,Y,A,A-,3.7
1323,8264086,ISA225,202320,Y,A,A+,4
1324,8264086,ISA235,202310,Y,A,A-,3.7
1325,8264086,MGT291,202220,Y,A,A,4
1326,8264026,ECO201,202310,Y,A,A,4
1327,8264026,MTH151,202010,Y,A,A-,3.7
1328,8263482,ACC221,202220,Y,B,B,3
1329,8263482,BUS104,202210,Y,A,A,4
1330,8263482,CSE148,202220,Y,A,A,4
1331,8263482,ECO201,202310,Y,A,A,4
1332,8263482,ISA125,202210,Y,A,A,4
1333,8263482,ISA225,202320,Y,A,A,4
1334,8263482,ISA235,202310,Y,A,A-,3.7
1335,8263482,MGT291,202310,Y,A,A-,3.7
1336,8262833,ACC221,202110,Y,A,A+,4
1337,8262833,BUS104,202210,Y,A,A-,3.7
1338,8262833,ECO201,202020,Y,A,A,4
1339,8262833,FIN301,202120,Y,B,B,3
1340,8262833,ISA125,202120,Y,B,B+,3.3
1341,8262833,ISA225,202210,Y,B,B,3
1342,8262833,ISA235,202220,Y,B,B,3
1343,8262833,MGT291,202210,Y,B,B,3
1344,8262833,MGT295,202310,Y,B,B,3
1345,8262833,MTH151,202020,Y,A,A,4
1346,8262661,ACC221,202220,Y,C,C+,2.3
1347,8262661,BUS104,202210,Y,B,B+,3.3
1348,8262661,CSE148,202220,Y,C,C+,2.3
1349,8262661,ECO201,202220,Y,B,B-,2.7
1350,8262661,ISA225,202310,Y,B,B,3
1351,8262661,ISA235,202320,Y,A,A-,3.7
1352,8262661,MGT291,202320,Y,B,B,3
1353,8262661,MTH141,202210,Y,C,C,2
1354,8262583,ACC221,202220,Y,A,A-,3.7
1355,8262583,BUS104,202210,Y,A,A+,4
1356,8262583,CSE148,202215,Y,A,A+,4
1357,8262583,ECO201,202210,Y,A,A,4
1358,8262583,FIN301,202320,Y,A,A,4
1359,8262583,ISA125,202220,Y,A,A-,3.7
1360,8262583,ISA225,202310,Y,A,A+,4
1361,8262583,ISA235,202310,Y,A,A,4
1362,8262583,MGT291,202315,Y,A,A,4
1363,8261469,ACC221,202120,Y,A,A,4
1364,8261469,BUS104,202120,Y,B,B+,3.3
1365,8261469,CSE148,202110,Y,A,A,4
1366,8261469,FIN301,202220,Y,C,C,2
1367,8261469,ISA225,202220,Y,B,B+,3.3
1368,8261469,ISA235,202210,Y,B,B-,2.7
1369,8261469,MGT291,202220,Y,A,A+,4
1370,8261469,MGT295,202320,Y,B,B,3
1371,8261450,ACC221,202210,Y,C,C+,2.3
1372,8261450,BUS104,202120,Y,A,A-,3.7
1373,8261450,CSE148,202110,Y,A,A+,4
1374,8261450,ECO201,202210,Y,B,B,3
1375,8261450,FIN301,202310,Y,B,B-,2.7
1376,8261450,ISA125,202110,Y,B,B,3
1377,8261450,ISA225,202210,Y,B,B,3
1378,8261450,ISA235,202220,Y,B,B,3
1379,8261450,MGT291,202320,Y,C,C,2
1380,8261450,MGT295,202320,Y,C,C,2
1381,8261450,MTH151,202120,Y,B,B,3
1382,8260957,BUS104,202110,Y,A,A-,3.7
1383,8260957,CSE148,202120,Y,A,A,4
1384,8260957,FIN301,202220,Y,B,B,3
1385,8260957,ISA225,202220,Y,B,B,3
1386,8260957,ISA235,202210,Y,B,B,3
1387,8260957,MGT291,202220,Y,A,A+,4
1388,8260957,MGT295,202320,Y,B,B,3
1389,8260936,ACC221,202120,Y,A,A-,3.7
1390,8260936,BUS104,202110,Y,B,B-,2.7
1391,8260936,CSE148,202120,Y,B,B,3
1392,8260936,FIN301,202220,Y,B,B,3
1393,8260936,ISA225,202220,Y,B,B-,2.7
1394,8260936,ISA235,202220,Y,A,A,4
1395,8260936,MGT291,202310,Y,B,B-,2.7
1396,8260563,ACC221,202120,Y,B,B+,3.3
1397,8260563,BUS104,202110,Y,B,B+,3.3
1398,8260563,CSE148,202120,Y,A,A-,3.7
1399,8260563,ECO201,202210,Y,A,A-,3.7
1400,8260563,FIN301,202310,Y,C,C+,2.3
1401,8260563,ISA225,202210,Y,A,A-,3.7
1402,8260563,ISA235,202210,Y,A,A,4
1403,8260563,MGT291,202310,Y,A,A-,3.7
1404,8260563,MGT295,202320,Y,A,A-,3.7
1405,8251501,ACC221,202210,Y,C,C+,2.3
1406,8251501,BUS104,202120,Y,C,C+,2.3
1407,8251501,CSE148,202110,Y,B,B+,3.3
1408,8251501,ECO201,202210,Y,B,B-,2.7
1409,8251501,FIN301,202220,Y,A,A-,3.7
1410,8251501,ISA125,202210,Y,B,B-,2.7
1411,8251501,ISA225,202320,Y,B,B,3
1412,8251501,ISA235,202310,Y,B,B,3
1413,8251501,MGT291,202310,Y,A,A-,3.7
1414,8251120,ACC221,202120,Y,A,A,4
1415,8251120,BUS104,202110,Y,A,A-,3.7
1416,8251120,CSE148,202120,Y,A,A,4
1417,8251120,ECO201,202210,Y,A,A,4
1418,8251120,FIN301,202220,Y,A,A,4
1419,8251120,ISA125,202110,Y,A,A,4
1420,8251120,ISA225,202220,Y,A,A,4
1421,8251120,ISA235,202220,Y,A,A-,3.7
1422,8251120,MGT291,202210,Y,A,A-,3.7
1423,8251114,ACC221,202120,N,F,F,0
1424,8251114,NA,202210,Y,C,C-,1.7
1425,8251114,BUS104,202110,Y,A,A-,3.7
1426,8251114,CSE148,202120,Y,D,D-,0.7
1427,8251114,FIN301,202310,Y,D,D,1
1428,8251114,ISA225,202320,Y,B,B,3
1429,8251114,ISA235,202210,Y,C,C,2
1430,8251114,MGT291,202320,Y,A,A-,3.7
1431,8251072,ACC221,202120,Y,A,A,4
1432,8251072,BUS104,202120,Y,A,A-,3.7
1433,8251072,CSE148,202110,Y,A,A+,4
1434,8251072,ECO201,202210,Y,A,A,4
1435,8251072,FIN301,202220,Y,B,B,3
1436,8251072,ISA125,202210,Y,A,A,4
1437,8251072,ISA225,202310,Y,B,B,3
1438,8251072,ISA235,202210,Y,A,A-,3.7
1439,8251072,MGT291,202220,Y,A,A+,4
1440,8251072,MGT295,202310,Y,A,A,4
1441,8251072,MTH151,202110,Y,A,A,4
1442,8251048,ACC221,202110,Y,C,C+,2.3
1443,8251048,BUS104,202110,Y,B,B,3
1444,8251048,CSE148,202120,Y,B,B,3
1445,8251048,ECO201,202210,Y,B,B-,2.7
1446,8251048,FIN301,202215,Y,A,A,4
1447,8251048,ISA125,202120,Y,B,B,3
1448,8251048,ISA225,202210,Y,A,A-,3.7
1449,8251048,ISA235,202220,Y,B,B-,2.7
1450,8251048,MGT291,202210,Y,A,A,4
1451,8250807,BUS104,202110,Y,B,B+,3.3
1452,8250807,CSE148,202120,Y,B,B,3
1453,8250807,ECO201,202120,Y,C,C,2
1454,8250807,FIN301,202220,Y,B,B,3
1455,8250807,ISA225,202120,Y,B,B+,3.3
1456,8250807,ISA235,202210,Y,B,B-,2.7
1457,8250807,MGT291,202220,Y,B,B,3
1458,8250686,ACC221,202110,Y,B,B+,3.3
1459,8250686,BUS104,202120,Y,A,A-,3.7
1460,8250686,CSE148,202110,Y,A,A+,4
1461,8250686,FIN301,202220,Y,A,A,4
1462,8250686,ISA225,202120,Y,A,A,4
1463,8250686,ISA235,202210,Y,A,A-,3.7
1464,8250686,MGT291,202210,Y,A,A,4
1465,8250686,MGT295,202310,Y,A,A,4
1466,8250419,ACC221,202120,Y,C,C,2
1467,8250419,BUS104,202120,Y,B,B+,3.3
1468,8250419,CSE148,202110,Y,B,B-,2.7
1469,8250419,ECO201,202210,Y,B,B,3
1470,8250419,FIN301,202310,Y,A,A,4
1471,8250419,ISA125,202210,Y,A,A-,3.7
1472,8250419,ISA225,202310,Y,B,B,3
1473,8250419,ISA235,202220,Y,B,B,3
1474,8250419,MGT291,202220,Y,B,B-,2.7
1475,8250419,MGT295,202315,Y,B,B-,2.7
1476,8250419,MTH151,202110,Y,B,B,3
1477,8249700,ACC221,202120,Y,B,B+,3.3
1478,8249700,CSE148,202120,Y,D,D+,1.3
1479,8249700,ECO201,202210,Y,B,B+,3.3
1480,8249700,FIN301,202310,Y,C,C-,1.7
1481,8249700,ISA125,202120,Y,B,B-,2.7
1482,8249700,ISA225,202220,Y,B,B,3
1483,8249700,ISA235,202220,Y,B,B+,3.3
1484,8249700,MGT291,202310,Y,B,B+,3.3
1485,8249682,ACC221,202110,Y,A,A,4
1486,8249682,BUS104,202110,Y,A,A,4
1487,8249682,CSE148,202120,Y,A,A,4
1488,8249682,ECO201,202120,Y,B,B,3
1489,8249682,FIN301,202210,Y,B,B+,3.3
1490,8249682,ISA225,202120,Y,A,A-,3.7
1491,8249682,ISA235,202220,Y,A,A-,3.7
1492,8249682,MGT291,202230,Y,A,A-,3.7
1493,8249682,MGT295,202310,Y,B,B+,3.3
1494,8249483,ACC221,202120,Y,A,A-,3.7
1495,8249483,BUS104,202110,Y,B,B+,3.3
1496,8249483,CSE148,202120,Y,A,A,4
1497,8249483,ECO201,202210,Y,B,B,3
1498,8249483,FIN301,202310,Y,A,A,4
1499,8249483,ISA125,202210,Y,A,A,4
1500,8249483,ISA225,202220,Y,A,A-,3.7
1501,8249483,ISA235,202220,Y,A,A-,3.7
1502,8249483,MGT291,202210,Y,B,B+,3.3
1503,8249483,MGT295,202310,Y,B,B-,2.7
1504,8249483,MTH151,202110,Y,B,B,3
1505,8249462,ACC221,202120,Y,B,B,3
1506,8249462,CSE148,202120,Y,D,D,1
1507,8249462,ECO201,202210,Y,B,B,3
1508,8249462,FIN301,202220,Y,C,C+,2.3
1509,8249462,ISA125,202210,Y,B,B+,3.3
1510,8249462,ISA235,202220,Y,B,B-,2.7
1511,8249462,MTH141,202210,Y,D,D-,0.7
1512,8249352,ACC221,202120,Y,A,A+,4
1513,8249352,BUS104,202110,Y,A,A,4
1514,8249352,CSE148,202120,Y,A,A,4
1515,8249352,ECO201,202210,Y,A,A,4
1516,8249352,FIN301,202315,Y,A,A+,4
1517,8249352,ISA125,202220,Y,A,A,4
1518,8249352,ISA225,202310,Y,A,A,4
1519,8249352,ISA235,202220,Y,A,A,4
1520,8249352,MGT291,202210,Y,A,A+,4
1521,8249352,MGT295,202320,Y,A,A,4
1522,8249170,CSE148,202115,Y,C,C+,2.3
1523,8249170,ECO201,202310,Y,B,B+,3.3
1524,8249170,ISA225,202220,Y,B,B,3
1525,8249170,ISA235,202220,Y,B,B,3
1526,8249170,MTH151,202130,Y,C,C-,1.7
1527,8249032,ACC221,202110,Y,A,A,4
1528,8249032,BUS104,202110,Y,A,A,4
1529,8249032,CSE148,202120,Y,A,A,4
1530,8249032,FIN301,202210,Y,A,A,4
1531,8249032,ISA225,202120,Y,A,A,4
1532,8249032,ISA235,202210,Y,A,A,4
1533,8249032,MGT291,202320,Y,A,A+,4
1534,8248778,ACC221,202110,Y,B,B,3
1535,8248778,BUS104,202110,Y,B,B+,3.3
1536,8248778,CSE148,202120,Y,B,B-,2.7
1537,8248778,ECO201,202120,Y,A,A,4
1538,8248778,FIN301,202220,Y,B,B+,3.3
1539,8248778,ISA225,202210,Y,C,C+,2.3
1540,8248778,ISA235,202220,Y,B,B+,3.3
1541,8248778,MGT291,202220,Y,A,A+,4
1542,8248778,MGT295,202310,Y,A,A,4
1543,8248699,ACC221,202120,Y,B,B+,3.3
1544,8248699,BUS104,202110,Y,B,B+,3.3
1545,8248699,CSE148,202120,Y,A,A-,3.7
1546,8248699,ECO201,202120,Y,B,B,3
1547,8248699,FIN301,202220,Y,B,B,3
1548,8248699,ISA125,202110,Y,B,B-,2.7
1549,8248699,ISA225,202310,Y,A,A-,3.7
1550,8248699,ISA235,202310,Y,B,B+,3.3
1551,8248699,MGT291,202220,Y,A,A-,3.7
1552,8248699,MGT295,202310,Y,C,C,2
1553,8248382,ACC221,202210,Y,A,A+,4
1554,8248382,BUS104,202110,Y,A,A-,3.7
1555,8248382,CSE148,202120,Y,A,A+,4
1556,8248382,ECO201,202110,Y,A,A-,3.7
1557,8248382,FIN301,202220,Y,A,A,4
1558,8248382,ISA225,202210,Y,A,A,4
1559,8248382,ISA235,202220,Y,A,A,4
1560,8248382,MGT291,202310,Y,A,A,4
1561,8248382,MTH151,202120,Y,A,A-,3.7
1562,8248246,ACC221,202220,Y,D,D,1
1563,8248246,BUS104,202110,Y,B,B+,3.3
1564,8248246,CSE148,202120,Y,B,B,3
1565,8248246,ECO201,202120,Y,B,B,3
1566,8248246,ISA125,202120,Y,C,C+,2.3
1567,8248246,ISA225,202220,Y,B,B,3
1568,8248246,ISA235,202210,Y,A,A-,3.7
1569,8248246,MTH141,202210,Y,C,C+,2.3
1570,8248154,ACC221,202210,Y,A,A-,3.7
1571,8248154,BUS104,202210,Y,A,A-,3.7
1572,8248154,CSE148,202220,Y,A,A,4
1573,8248154,ISA225,202310,Y,A,A+,4
1574,8248154,ISA235,202310,Y,A,A,4
1575,8248154,MGT291,202220,Y,A,A,4
1576,8248154,MGT295,202320,Y,A,A,4
1577,8248087,ACC221,202110,Y,B,B+,3.3
1578,8248087,BUS104,202110,Y,B,B+,3.3
1579,8248087,CSE148,202120,Y,A,A-,3.7
1580,8248087,ECO201,202210,Y,A,A-,3.7
1581,8248087,FIN301,202320,Y,A,A,4
1582,8248087,ISA225,202210,Y,A,A+,4
1583,8248087,ISA235,202220,Y,A,A,4
1584,8248087,MGT291,202220,Y,A,A,4
1585,8248087,MGT295,202310,Y,A,A,4
1586,8247865,ACC221,202210,Y,B,B,3
1587,8247865,BUS104,202120,Y,A,A,4
1588,8247865,CSE148,202110,Y,A,A,4
1589,8247865,ECO201,202120,Y,B,B,3
1590,8247865,FIN301,202220,Y,B,B,3
1591,8247865,ISA125,202110,Y,A,A,4
1592,8247865,ISA225,202210,Y,A,A,4
1593,8247865,ISA235,202220,Y,B,B+,3.3
1594,8247865,MGT291,202210,Y,B,B,3
1595,8247865,MGT295,202310,Y,A,A,4
1596,8247748,ACC221,202120,Y,C,C+,2.3
1597,8247748,BUS104,202110,Y,B,B-,2.7
1598,8247748,CSE148,202120,Y,B,B+,3.3
1599,8247748,ECO201,202110,Y,B,B+,3.3
1600,8247748,FIN301,202210,Y,C,C+,2.3
1601,8247748,ISA125,202210,Y,B,B+,3.3
1602,8247748,ISA225,202320,Y,B,B,3
1603,8247748,ISA235,202220,Y,B,B-,2.7
1604,8247748,MGT291,202310,Y,B,B+,3.3
1605,8247640,ACC221,202120,Y,A,A+,4
1606,8247640,BUS104,202110,Y,A,A,4
1607,8247640,CSE148,202120,Y,A,A,4
1608,8247640,FIN301,202310,Y,A,A,4
1609,8247640,ISA125,202110,Y,A,A+,4
1610,8247640,ISA225,202120,Y,A,A+,4
1611,8247640,ISA235,202210,Y,A,A+,4
1612,8247640,MGT291,202220,Y,A,A+,4
1613,8247640,MGT295,202310,Y,A,A,4
1614,8247530,ACC221,202210,Y,A,A,4
1615,8247530,BUS104,202110,Y,A,A+,4
1616,8247530,CSE148,202120,Y,A,A,4
1617,8247530,FIN301,202310,Y,A,A,4
1618,8247530,ISA225,202220,Y,A,A+,4
1619,8247530,ISA235,202210,Y,B,B+,3.3
1620,8247530,MGT291,202210,Y,B,B+,3.3
1621,8247530,MGT295,202315,Y,A,A,4
1622,8247203,ACC221,202120,Y,A,A,4
1623,8247203,BUS104,202120,Y,B,B+,3.3
1624,8247203,CSE148,202110,Y,A,A,4
1625,8247203,ECO201,202210,Y,A,A,4
1626,8247203,FIN301,202220,Y,C,C+,2.3
1627,8247203,ISA225,202220,Y,B,B+,3.3
1628,8247203,ISA235,202210,Y,A,A-,3.7
1629,8247203,MGT291,202220,Y,A,A+,4
1630,8246913,ACC221,202220,Y,D,D-,0.7
1631,8246913,NA,202320,Y,C,C,2
1632,8246913,CSE148,202115,Y,C,C,2
1633,8246913,ECO201,202220,Y,B,B-,2.7
1634,8246913,ISA125,202210,Y,B,B-,2.7
1635,8246913,ISA225,202310,Y,C,C-,1.7
1636,8246913,NA,202330,Y,C,C,2
1637,8246913,ISA235,202220,Y,B,B+,3.3
1638,8246913,MGT291,202310,Y,C,C-,1.7
1639,8246894,BUS104,202110,Y,B,B+,3.3
1640,8246894,CSE148,202120,Y,A,A,4
1641,8246894,FIN301,202210,Y,A,A-,3.7
1642,8246894,ISA225,202120,Y,A,A,4
1643,8246894,ISA235,202210,Y,B,B,3
1644,8246894,MGT291,202120,Y,A,A,4
1645,8246894,MGT295,202310,Y,B,B+,3.3
1646,8246861,ACC221,202120,Y,A,A,4
1647,8246861,BUS104,202110,Y,A,A-,3.7
1648,8246861,CSE148,202120,Y,A,A-,3.7
1649,8246861,ECO201,202210,Y,A,A,4
1650,8246861,FIN301,202220,Y,A,A-,3.7
1651,8246861,ISA225,202220,Y,A,A,4
1652,8246861,ISA235,202220,Y,A,A-,3.7
1653,8246861,MGT291,202210,Y,B,B+,3.3
1654,8246861,MGT295,202310,Y,B,B,3
1655,8246520,ACC221,202120,Y,C,C+,2.3
1656,8246520,BUS104,202110,Y,B,B+,3.3
1657,8246520,CSE148,202120,Y,B,B+,3.3
1658,8246520,FIN301,202310,Y,B,B+,3.3
1659,8246520,ISA225,202210,Y,A,A-,3.7
1660,8246520,ISA235,202210,Y,B,B+,3.3
1661,8246520,MGT291,202210,Y,A,A,4
1662,8246520,MTH151,202110,Y,A,A-,3.7
1663,8246329,ACC221,202110,Y,A,A-,3.7
1664,8246329,BUS104,202110,Y,A,A+,4
1665,8246329,CSE148,202120,Y,A,A,4
1666,8246329,ECO201,202210,Y,A,A-,3.7
1667,8246329,FIN301,202310,Y,B,B,3
1668,8246329,ISA125,202210,Y,B,B+,3.3
1669,8246329,ISA225,202220,Y,A,A,4
1670,8246329,ISA235,202210,Y,A,A,4
1671,8246329,MGT291,202210,Y,A,A,4
1672,8246163,ACC221,202220,Y,B,B-,2.7
1673,8246163,BUS104,202120,Y,A,A-,3.7
1674,8246163,CSE148,202110,Y,A,A,4
1675,8246163,FIN301,202320,Y,C,C,2
1676,8246163,ISA225,202310,Y,C,C+,2.3
1677,8246163,ISA235,202220,Y,A,A,4
1678,8246163,MGT291,202310,Y,B,B+,3.3
1679,8246163,MTH151,202120,Y,A,A,4
1680,8245857,ACC221,202220,Y,C,C+,2.3
1681,8245857,BUS104,202120,Y,B,B-,2.7
1682,8245857,ECO201,202120,Y,B,B-,2.7
1683,8245857,FIN301,202315,Y,C,C+,2.3
1684,8245857,ISA125,202210,Y,B,B-,2.7
1685,8245857,ISA225,202320,Y,B,B+,3.3
1686,8245857,ISA235,202220,Y,B,B+,3.3
1687,8245857,MGT291,202210,Y,B,B+,3.3
1688,8245616,ACC221,202120,Y,A,A,4
1689,8245616,BUS104,202120,Y,A,A+,4
1690,8245616,CSE148,202110,Y,A,A,4
